Date,Open,High,Low,Close,Adj Close,Volume
2010-02-02,26.5,26.5,25.809999465942383,26.010000228881836,9.298050880432129,539880
2010-02-03,25.90999984741211,26.25,25.75,25.895000457763672,9.256941795349121,889210
2010-02-04,26.0,26.375,25.200000762939453,25.30500030517578,9.046028137207031,704350
2010-02-05,24.934999465942383,25.295000076293945,24.575000762939453,25.05500030517578,8.956657409667969,536820
2010-02-08,25.014999389648438,25.5049991607666,24.915000915527344,25.3799991607666,9.07283878326416,304960
2010-02-09,25.389999389648438,25.549999237060547,24.924999237060547,24.9950008392334,8.935209274291992,239880
2010-02-10,25.329999923706055,25.3700008392334,25.0,25.059999465942383,8.958444595336914,83790
2010-02-11,25.200000762939453,25.600000381469727,25.0,25.104999542236328,8.974533081054688,390280
2010-02-15,25.100000381469727,25.200000762939453,24.65999984741211,24.729999542236328,8.840476036071777,306910
2010-02-16,25.0,25.299999237060547,24.725000381469727,25.165000915527344,8.995981216430664,163810
2010-02-17,25.219999313354492,25.375,24.729999542236328,25.1200008392334,8.979893684387207,136270
2010-02-18,25.200000762939453,25.299999237060547,24.799999237060547,24.934999465942383,8.9137601852417,111180
2010-02-19,25.0,25.270000457763672,24.780000686645508,25.040000915527344,8.951295852661133,128980
2010-02-22,25.200000762939453,25.25,24.709999084472656,24.860000610351562,8.886950492858887,178270
2010-02-23,25.0,25.200000762939453,24.899999618530273,24.979999542236328,8.92984676361084,244820
2010-02-24,25.0,25.049999237060547,24.850000381469727,24.920000076293945,8.908397674560547,91130
2010-02-25,24.899999618530273,24.985000610351562,24.510000228881836,24.690000534057617,8.826179504394531,88560
2010-02-26,24.899999618530273,25.899999618530273,24.799999237060547,25.725000381469727,9.196167945861816,612820
2010-03-02,26.174999237060547,26.395000457763672,25.520000457763672,25.71500015258789,9.192594528198242,551030
2010-03-03,25.899999618530273,26.549999237060547,25.625,26.225000381469727,9.374910354614258,434940
2010-03-04,26.125,26.875,26.024999618530273,26.7450008392334,9.560798645019531,1322700
2010-03-05,26.725000381469727,26.8799991607666,26.024999618530273,26.125,9.339160919189453,138500
2010-03-08,26.100000381469727,26.649999618530273,26.049999237060547,26.520000457763672,9.480366706848145,122290
2010-03-09,26.940000534057617,27.0,26.299999237060547,26.55500030517578,9.492877006530762,359740
2010-03-10,26.579999923706055,26.579999923706055,25.8700008392334,26.020000457763672,9.301626205444336,223280
2010-03-11,26.485000610351562,26.485000610351562,25.700000762939453,25.774999618530273,9.214044570922852,156330
2010-03-12,25.799999237060547,26.799999237060547,25.600000381469727,26.485000610351562,9.467854499816895,370260
2010-03-15,26.700000762939453,26.700000762939453,25.559999465942383,25.75,9.205105781555176,515780
2010-03-16,26.200000762939453,26.665000915527344,25.649999618530273,26.395000457763672,9.435681343078613,1343920
2010-03-17,26.510000228881836,26.700000762939453,25.905000686645508,26.1200008392334,9.337373733520508,950320
2010-03-18,26.299999237060547,26.579999923706055,26.100000381469727,26.44499969482422,9.453556060791016,774430
2010-03-19,26.415000915527344,26.799999237060547,25.709999084472656,25.875,9.249792098999023,458250
2010-03-22,25.104999542236328,25.799999237060547,25.104999542236328,25.635000228881836,9.163996696472168,274980
2010-03-23,25.799999237060547,26.295000076293945,25.524999618530273,25.575000762939453,9.142548561096191,205170
2010-03-25,25.309999465942383,25.895000457763672,25.100000381469727,25.2450008392334,9.024579048156738,461410
2010-03-26,25.40999984741211,25.8799991607666,25.0,25.709999084472656,9.19080638885498,736580
2010-03-29,26.200000762939453,26.594999313354492,26.0,26.424999237060547,9.446405410766602,564080
2010-03-30,26.5,27.200000762939453,26.280000686645508,26.790000915527344,9.576885223388672,1534750
2010-03-31,27.149999618530273,27.450000762939453,26.610000610351562,26.69499969482422,9.542924880981445,458260
2010-04-01,26.725000381469727,26.989999771118164,26.399999618530273,26.5,9.47321605682373,522600
2010-04-05,26.5,26.80500030517578,26.325000762939453,26.670000076293945,9.533988952636719,802080
2010-04-06,26.700000762939453,28.2450008392334,26.649999618530273,28.0049991607666,10.011224746704102,1867840
2010-04-07,28.200000762939453,28.600000381469727,27.709999084472656,28.0049991607666,10.011224746704102,1767090
2010-04-08,27.815000534057617,28.350000381469727,27.6299991607666,27.985000610351562,10.004074096679688,715180
2010-04-09,28.100000381469727,28.600000381469727,28.049999237060547,28.135000228881836,10.057694435119629,472060
2010-04-12,28.450000762939453,28.450000762939453,27.549999237060547,27.655000686645508,9.886104583740234,316580
2010-04-13,27.700000762939453,27.799999237060547,27.360000610351562,27.5,9.830697059631348,217860
2010-04-15,27.600000381469727,27.899999618530273,27.399999618530273,27.719999313354492,9.909342765808105,357010
2010-04-16,27.700000762939453,27.834999084472656,27.030000686645508,27.65999984741211,9.887893676757812,259330
2010-04-19,26.700000762939453,28.100000381469727,26.700000762939453,27.729999542236328,9.912917137145996,425670
2010-04-20,28.110000610351562,28.420000076293945,27.860000610351562,28.040000915527344,10.023736000061035,578010
2010-04-21,28.299999237060547,28.350000381469727,28.020000457763672,28.25,10.09880542755127,371180
2010-04-22,28.110000610351562,28.975000381469727,27.825000762939453,28.719999313354492,10.266819953918457,652950
2010-04-23,28.989999771118164,29.649999618530273,28.889999389648438,29.170000076293945,10.427687644958496,1576400
2010-04-26,29.399999618530273,29.899999618530273,29.21500015258789,29.46500015258789,10.533143997192383,624260
2010-04-27,29.46500015258789,29.575000762939453,28.81999969482422,28.90999984741211,10.334742546081543,429240
2010-04-28,28.325000762939453,28.850000381469727,28.204999923706055,28.325000762939453,10.125617980957031,274080
2010-04-29,28.600000381469727,29.450000762939453,28.420000076293945,29.09000015258789,10.399089813232422,682760
2010-04-30,29.5,29.790000915527344,29.100000381469727,29.19499969482422,10.436623573303223,558460
2010-05-03,29.260000228881836,29.5,29.0049991607666,29.1299991607666,10.413389205932617,160350
2010-05-04,29.395000457763672,30.290000915527344,28.399999618530273,28.709999084472656,10.263246536254883,1083830
2010-05-05,28.290000915527344,29.975000381469727,27.899999618530273,29.719999313354492,10.624302864074707,950620
2010-05-06,29.899999618530273,29.899999618530273,28.899999618530273,29.405000686645508,10.511693954467773,832920
2010-05-07,28.610000610351562,28.9950008392334,27.700000762939453,27.9950008392334,10.007649421691895,1971950
2010-05-10,26.899999618530273,28.844999313354492,26.899999618530273,28.415000915527344,10.157791137695312,514340
2010-05-11,28.790000915527344,28.790000915527344,27.799999237060547,27.889999389648438,9.970112800598145,239150
2010-05-12,27.5,28.100000381469727,27.100000381469727,27.934999465942383,9.986197471618652,783490
2010-05-13,28.200000762939453,28.674999237060547,28.200000762939453,28.540000915527344,10.202475547790527,605280
2010-05-14,28.700000762939453,29.2450008392334,27.899999618530273,28.065000534057617,10.032671928405762,6370910
2010-05-17,28.200000762939453,29.5049991607666,27.225000381469727,29.264999389648438,10.461648941040039,1559030
2010-05-18,29.420000076293945,31.5,28.799999237060547,30.729999542236328,10.985355377197266,3682890
2010-05-19,30.864999771118164,31.979999542236328,30.485000610351562,31.28499984741211,11.183757781982422,5197240
2010-05-20,31.450000762939453,32.41999816894531,31.200000762939453,31.940000534057617,11.417905807495117,5562690
2010-05-21,31.5,31.565000534057617,30.424999237060547,31.31999969482422,11.196269035339355,2925020
2010-05-24,31.799999237060547,32.04999923706055,31.059999465942383,31.149999618530273,11.135498046875,1476330
2010-05-25,30.545000076293945,31.649999618530273,30.280000686645508,30.44499969482422,10.883474349975586,1689470
2010-05-26,31.100000381469727,31.75,30.600000381469727,31.40999984741211,11.228442192077637,2141320
2010-05-27,31.600000381469727,32.939998626708984,31.299999237060547,32.71500015258789,11.694952964782715,3392760
2010-05-28,33.029998779296875,33.38999938964844,32.459999084472656,33.095001220703125,11.83079719543457,1477270
2010-05-31,33.099998474121094,35.34000015258789,32.900001525878906,34.63999938964844,12.383103370666504,6439980
2010-06-01,34.70500183105469,35.47999954223633,33.150001525878906,33.334999084472656,11.916589736938477,2042580
2010-06-02,33.900001525878906,33.900001525878906,32.654998779296875,33.334999084472656,11.916589736938477,1132790
2010-06-03,34.05500030517578,34.84000015258789,33.060001373291016,33.41999816894531,11.946974754333496,1180990
2010-06-04,33.779998779296875,34.599998474121094,33.55500030517578,34.1150016784668,12.19542407989502,1630930
2010-06-07,33.404998779296875,34.040000915527344,33.0,33.619998931884766,12.018471717834473,863650
2010-06-08,33.709999084472656,34.54999923706055,33.45000076293945,34.17499923706055,12.216873168945312,1548930
2010-06-09,34.20000076293945,34.54999923706055,33.7599983215332,33.904998779296875,12.120355606079102,419490
2010-06-10,34.14500045776367,34.28499984741211,33.31999969482422,33.904998779296875,12.120355606079102,582040
2010-06-11,33.79999923706055,34.15999984741211,32.79999923706055,33.18000030517578,11.861181259155273,1578250
2010-06-14,33.70000076293945,33.70000076293945,32.720001220703125,33.01499938964844,11.802197456359863,554590
2010-06-15,32.86000061035156,33.68000030517578,32.720001220703125,33.095001220703125,11.83079719543457,482940
2010-06-16,33.439998626708984,33.439998626708984,32.16999816894531,32.369998931884766,11.571621894836426,766910
2010-06-17,32.29999923706055,32.59000015258789,31.68000030517578,32.369998931884766,11.571621894836426,1293290
2010-06-18,32.470001220703125,33.0,32.2400016784668,32.70500183105469,11.69137954711914,642210
2010-06-21,33.095001220703125,33.66999816894531,32.79999923706055,33.33000183105469,11.914804458618164,853780
2010-06-22,33.48500061035156,33.48500061035156,32.72999954223633,32.86000061035156,11.746788024902344,235480
2010-06-23,32.599998474121094,33.19499969482422,32.599998474121094,33.099998474121094,11.832584381103516,301460
2010-06-24,33.099998474121094,33.400001525878906,32.310001373291016,32.459999084472656,11.60379695892334,312930
2010-06-25,32.0,32.665000915527344,30.114999771118164,31.825000762939453,11.376798629760742,796130
2010-06-28,31.399999618530273,31.690000534057617,30.969999313354492,31.489999771118164,11.257041931152344,1332640
2010-06-29,31.545000076293945,31.950000762939453,31.264999389648438,31.475000381469727,11.251679420471191,451850
2010-06-30,31.0,31.899999618530273,30.915000915527344,31.80500030517578,11.369646072387695,415320
2010-07-01,31.645000457763672,31.8700008392334,31.360000610351562,31.665000915527344,11.319600105285645,252210
2010-07-02,31.770000457763672,33.290000915527344,31.75,32.974998474121094,11.787898063659668,2166550
2010-07-05,33.150001525878906,33.20000076293945,32.630001068115234,33.08000183105469,11.825435638427734,462530
2010-07-06,33.125,34.70000076293945,33.02000045776367,34.494998931884766,12.331266403198242,2334930
2010-07-07,34.5,35.099998474121094,34.20000076293945,34.994998931884766,12.510007858276367,1690130
2010-07-08,35.380001068115234,35.68000030517578,35.099998474121094,35.27000045776367,12.608314514160156,2157950
2010-07-09,35.400001525878906,36.4900016784668,35.400001525878906,36.064998626708984,12.892510414123535,1554950
2010-07-12,36.20500183105469,36.744998931884766,35.73500061035156,36.20500183105469,12.942558288574219,1168050
2010-07-13,36.5,36.59000015258789,35.720001220703125,35.959999084472656,12.854975700378418,976440
2010-07-14,36.400001525878906,36.400001525878906,35.474998474121094,35.7400016784668,12.776330947875977,444600
2010-07-15,35.95000076293945,35.95000076293945,35.20000076293945,35.404998779296875,12.656574249267578,649280
2010-07-16,35.40999984741211,36.09000015258789,35.40999984741211,35.66999816894531,12.75130844116211,1151750
2010-07-19,35.630001068115234,36.22999954223633,35.255001068115234,35.57500076293945,12.717348098754883,292400
2010-07-20,35.709999084472656,36.4900016784668,35.709999084472656,36.32500076293945,12.985456466674805,944670
2010-07-21,36.45000076293945,36.900001525878906,35.82500076293945,35.95000076293945,12.851400375366211,333820
2010-07-22,36.060001373291016,36.099998474121094,35.5,35.619998931884766,12.73343276977539,332840
2010-07-23,35.560001373291016,35.974998474121094,35.349998474121094,35.4900016784668,12.68696117401123,170580
2010-07-26,35.5099983215332,35.5099983215332,34.130001068115234,34.31999969482422,12.268708229064941,223360
2010-07-27,33.900001525878906,34.900001525878906,33.79999923706055,34.595001220703125,12.367016792297363,618920
2010-07-28,34.720001220703125,34.79999923706055,34.255001068115234,34.334999084472656,12.274069786071777,122930
2010-07-29,34.400001525878906,35.45000076293945,34.34000015258789,35.25,12.601163864135742,397920
2010-07-30,34.70000076293945,35.099998474121094,33.79999923706055,34.68000030517578,12.397400856018066,2561290
2010-08-02,34.80500030517578,35.04499816894531,34.45000076293945,34.86000061035156,12.461748123168945,312260
2010-08-03,34.89500045776367,34.935001373291016,34.224998474121094,34.45500183105469,12.316969871520996,385990
2010-08-04,34.0,34.349998474121094,33.560001373291016,34.02000045776367,12.16146469116211,275690
2010-08-05,33.994998931884766,34.775001525878906,33.369998931884766,33.685001373291016,12.041709899902344,338600
2010-08-06,33.66999816894531,33.84000015258789,32.709999084472656,32.88999938964844,11.757511138916016,315140
2010-08-09,33.20000076293945,33.70000076293945,32.939998626708984,33.47999954223633,11.968426704406738,240620
2010-08-10,33.775001525878906,33.810001373291016,32.79999923706055,33.005001068115234,11.798623085021973,249500
2010-08-11,33.005001068115234,33.18000030517578,32.525001525878906,32.630001068115234,11.664569854736328,184670
2010-08-12,32.39500045776367,32.974998474121094,32.220001220703125,32.369998931884766,11.571621894836426,803880
2010-08-13,32.650001525878906,33.474998474121094,32.5,33.064998626708984,11.820072174072266,1315040
2010-08-16,33.88999938964844,33.98500061035156,33.29999923706055,33.7400016784668,12.061369895935059,6062320
2010-08-17,33.900001525878906,34.3849983215332,33.599998474121094,33.96500015258789,12.141802787780762,952780
2010-08-18,34.099998474121094,34.959999084472656,33.915000915527344,34.7599983215332,12.42599868774414,2578260
2010-08-19,34.939998626708984,36.150001525878906,34.939998626708984,35.73500061035156,12.774542808532715,2821830
2010-08-20,35.900001525878906,35.900001525878906,35.150001525878906,35.415000915527344,12.660149574279785,1047460
2010-08-23,35.35499954223633,35.75,35.20000076293945,35.470001220703125,12.679811477661133,3774900
2010-08-24,35.58000183105469,35.70000076293945,34.720001220703125,35.04499816894531,12.527881622314453,1457770
2010-08-25,34.915000915527344,35.279998779296875,33.599998474121094,34.314998626708984,12.26692008972168,1555830
2010-08-26,34.900001525878906,35.0,34.5,34.51499938964844,12.338417053222656,1497900
2010-08-27,34.54999923706055,35.5,34.5,34.5099983215332,12.336628913879395,456760
2010-08-30,34.900001525878906,35.400001525878906,34.05500030517578,34.599998474121094,12.368802070617676,374460
2010-08-31,34.314998626708984,34.55500030517578,33.724998474121094,33.95000076293945,12.136441230773926,153640
2010-09-01,34.20000076293945,34.89500045776367,34.20000076293945,34.68000030517578,12.397400856018066,726460
2010-09-02,34.599998474121094,34.939998626708984,34.23500061035156,34.720001220703125,14.502622604370117,645450
2010-09-03,34.900001525878906,34.9900016784668,34.2599983215332,34.6349983215332,14.467114448547363,438910
2010-09-06,35.04499816894531,35.400001525878906,34.650001525878906,35.084999084472656,14.655081748962402,534830
2010-09-07,35.38999938964844,36.46500015258789,35.29999923706055,35.80500030517578,14.955827713012695,1281060
2010-09-08,35.80500030517578,36.7400016784668,35.345001220703125,36.2400016784668,15.137528419494629,884790
2010-09-09,36.5,37.375,36.5,37.255001068115234,15.561495780944824,2585290
2010-09-13,37.400001525878906,37.599998474121094,36.900001525878906,36.994998931884766,15.452893257141113,1157510
2010-09-14,37.290000915527344,37.4900016784668,36.59000015258789,37.0,15.45498275756836,609460
2010-09-15,37.099998474121094,38.869998931884766,36.61000061035156,37.80500030517578,15.791231155395508,634120
2010-09-16,38.0,38.0,36.5,36.650001525878906,15.308785438537598,7072070
2010-09-17,36.720001220703125,37.79999923706055,36.720001220703125,37.619998931884766,15.713955879211426,648110
2010-09-20,37.974998474121094,37.974998474121094,37.0,37.375,15.611618995666504,5465690
2010-09-21,37.5,37.625,36.724998474121094,37.04999923706055,15.47586727142334,362070
2010-09-22,37.29999923706055,37.560001373291016,36.599998474121094,36.834999084472656,15.386059761047363,241840
2010-09-23,37.0,37.130001068115234,36.29499816894531,36.94499969482422,15.4320068359375,144520
2010-09-24,36.900001525878906,39.040000915527344,36.630001068115234,38.86000061035156,16.231908798217773,1426020
2010-09-27,39.04999923706055,39.47999954223633,38.65999984741211,38.880001068115234,16.24026107788086,1326140
2010-09-28,39.0,40.790000915527344,38.775001525878906,40.439998626708984,16.891876220703125,2232330
2010-09-29,40.599998474121094,40.94499969482422,39.400001525878906,40.439998626708984,16.891876220703125,6962240
2010-09-30,39.849998474121094,39.849998474121094,38.70000076293945,39.15999984741211,16.357219696044922,1580670
2010-10-01,39.7400016784668,40.400001525878906,39.5,39.85499954223633,16.64752197265625,915050
2010-10-04,40.13999938964844,40.29999923706055,39.599998474121094,39.95500183105469,16.689292907714844,415380
2010-10-05,39.994998931884766,42.63999938964844,39.994998931884766,42.03499984741211,17.55811309814453,2643230
2010-10-06,42.5,43.17499923706055,41.689998626708984,42.54499816894531,17.77113914489746,1888640
2010-10-07,42.505001068115234,43.025001525878906,41.52000045776367,41.93000030517578,17.514251708984375,472070
2010-10-08,42.244998931884766,42.5,41.209999084472656,41.58000183105469,17.368059158325195,354060
2010-10-11,41.80500030517578,42.97999954223633,40.38999938964844,42.875,17.90898323059082,412290
2010-10-12,43.0,43.439998626708984,42.119998931884766,42.71500015258789,17.842151641845703,576940
2010-10-13,42.95000076293945,43.935001373291016,42.625,43.53499984741211,18.18466567993164,718510
2010-10-14,43.400001525878906,44.834999084472656,43.20000076293945,44.59000015258789,18.625341415405273,1708940
2010-10-15,44.650001525878906,44.650001525878906,42.599998474121094,43.255001068115234,18.06770896911621,859480
2010-10-18,43.54499816894531,44.0,42.41999816894531,43.82500076293945,18.30579948425293,437280
2010-10-19,44.20000076293945,46.19499969482422,44.125,45.71500015258789,19.095256805419922,1690870
2010-10-20,45.400001525878906,46.07500076293945,44.91999816894531,45.55500030517578,19.028427124023438,785470
2010-10-21,45.779998779296875,47.7400016784668,45.61000061035156,47.32500076293945,19.767757415771484,997690
2010-10-22,47.79999923706055,48.220001220703125,46.79999923706055,47.654998779296875,19.905597686767578,895070
2010-10-25,48.09000015258789,48.09000015258789,47.150001525878906,47.560001373291016,19.86591911315918,782170
2010-10-26,47.70000076293945,47.845001220703125,46.29999923706055,46.47999954223633,19.4148006439209,334610
2010-10-27,46.2400016784668,47.45000076293945,46.10499954223633,46.29999923706055,19.339609146118164,302660
2010-10-28,46.41999816894531,47.57500076293945,46.20000076293945,46.970001220703125,19.61947250366211,977320
2010-10-29,46.900001525878906,47.599998474121094,45.900001525878906,47.119998931884766,19.68212890625,839140
2010-11-01,47.5,49.5,46.900001525878906,49.099998474121094,20.509178161621094,1160200
2010-11-02,49.0,50.099998474121094,48.46500015258789,49.334999084472656,20.60733985900879,909870
2010-11-03,49.70000076293945,49.90999984741211,48.79999923706055,48.98500061035156,20.461139678955078,473420
2010-11-04,49.20000076293945,49.625,48.5099983215332,49.290000915527344,20.588544845581055,268890
2010-11-08,49.70000076293945,49.70000076293945,48.625,48.720001220703125,20.350452423095703,292560
2010-11-09,48.744998931884766,49.70000076293945,48.58000183105469,48.845001220703125,20.402664184570312,267820
2010-11-10,49.0,49.5,48.060001373291016,48.7400016784668,20.358802795410156,92970
2010-11-11,48.80500030517578,49.04999923706055,46.5,46.65999984741211,19.48998260498047,250830
2010-11-12,46.900001525878906,47.150001525878906,43.29999923706055,43.85499954223633,18.318330764770508,592740
2010-11-15,43.5,46.5,43.5,46.189998626708984,19.29366683959961,1513420
2010-11-16,46.400001525878906,47.35499954223633,44.20000076293945,45.54999923706055,19.026334762573242,1487170
2010-11-18,46.20000076293945,46.540000915527344,43.39500045776367,45.61000061035156,19.0513973236084,931980
2010-11-19,46.19499969482422,46.19499969482422,44.119998931884766,44.45000076293945,18.566864013671875,352950
2010-11-22,44.994998931884766,46.185001373291016,44.540000915527344,45.939998626708984,19.189239501953125,368860
2010-11-23,45.5,46.5,44.47999954223633,45.880001068115234,19.164180755615234,1012000
2010-11-24,45.88999938964844,47.16999816894531,44.01499938964844,44.69499969482422,18.669198989868164,706570
2010-11-25,44.875,45.29999923706055,43.209999084472656,43.53499984741211,18.18466567993164,758110
2010-11-26,43.29999923706055,44.880001068115234,40.810001373291016,44.40999984741211,18.550155639648438,2263120
2010-11-29,44.400001525878906,45.21500015258789,43.5,44.095001220703125,18.418577194213867,374530
2010-11-30,44.099998474121094,44.630001068115234,43.5,44.345001220703125,18.52300262451172,327810
2010-12-01,44.70000076293945,46.59000015258789,44.51499938964844,46.14500045776367,19.274866104125977,413260
2010-12-02,46.599998474121094,47.0,46.5,46.71500015258789,19.512958526611328,397230
2010-12-03,47.0,47.48500061035156,45.11000061035156,45.959999084472656,19.19759178161621,330300
2010-12-06,46.48500061035156,46.70000076293945,44.29999923706055,44.67499923706055,18.660846710205078,304700
2010-12-07,45.0,45.0,43.04499816894531,43.7599983215332,18.278648376464844,535850
2010-12-08,43.70000076293945,44.36000061035156,42.0,42.98500061035156,17.954931259155273,5684390
2010-12-09,43.0,43.400001525878906,40.29999923706055,40.584999084472656,16.952444076538086,728060
2010-12-10,40.119998931884766,41.25,38.400001525878906,40.880001068115234,17.075666427612305,2360400
2010-12-13,41.0,42.099998474121094,40.55500030517578,41.654998779296875,17.399385452270508,595460
2010-12-14,41.79999923706055,42.099998474121094,40.79999923706055,41.56999969482422,17.363880157470703,471180
2010-12-15,41.779998779296875,41.779998779296875,40.220001220703125,40.52000045776367,16.92529296875,381150
2010-12-16,40.599998474121094,41.189998626708984,39.849998474121094,40.314998626708984,16.839664459228516,714150
2010-12-20,40.31999969482422,40.77000045776367,39.400001525878906,39.6349983215332,16.555625915527344,454400
2010-12-21,39.599998474121094,40.61000061035156,39.599998474121094,39.6349983215332,16.555625915527344,480380
2010-12-22,40.099998474121094,40.31999969482422,39.2400016784668,39.564998626708984,16.526386260986328,409260
2010-12-23,39.599998474121094,40.05500030517578,39.42499923706055,39.60499954223633,16.5430965423584,201560
2010-12-24,39.654998779296875,39.880001068115234,39.005001068115234,39.27000045776367,16.403167724609375,337670
2010-12-27,40.0,41.0,39.0,39.41999816894531,16.4658203125,249090
2010-12-28,39.5,39.54999923706055,39.20000076293945,39.38999938964844,16.453289031982422,160790
2010-12-29,39.400001525878906,39.849998474121094,39.20000076293945,39.525001525878906,16.509679794311523,425580
2010-12-30,40.0,40.0,38.79999923706055,39.29999923706055,16.415695190429688,545520
2010-12-31,39.5,40.400001525878906,39.32500076293945,39.7599983215332,16.607839584350586,697720
2011-01-03,40.0099983215332,40.845001220703125,40.0099983215332,40.404998779296875,16.877256393432617,618150
2011-01-04,40.779998779296875,40.779998779296875,39.220001220703125,39.29999923706055,16.415695190429688,505870
2011-01-05,39.29999923706055,39.349998474121094,38.11000061035156,38.20000076293945,15.95622444152832,1521020
2011-01-06,38.20000076293945,38.5,37.369998931884766,37.470001220703125,15.651302337646484,1148930
2011-01-07,37.599998474121094,38.38999938964844,37.0,37.35499954223633,15.603266716003418,848970
2011-01-10,37.20000076293945,37.970001220703125,37.04999923706055,37.47999954223633,15.655477523803711,1556410
2011-01-11,37.400001525878906,38.290000915527344,36.5,37.47999954223633,15.655477523803711,491980
2011-01-12,38.0099983215332,38.75,37.025001525878906,38.04499816894531,15.8914794921875,1013650
2011-01-13,38.29999923706055,38.349998474121094,37.5099983215332,37.619998931884766,15.713955879211426,312450
2011-01-14,37.709999084472656,38.0,36.61000061035156,37.349998474121094,15.601177215576172,424580
2011-01-17,37.400001525878906,37.55500030517578,36.099998474121094,36.61000061035156,15.292078018188477,406820
2011-01-18,37.099998474121094,37.400001525878906,36.7599983215332,37.064998626708984,15.482131004333496,282300
2011-01-19,37.375,38.20000076293945,36.900001525878906,37.64500045776367,15.724397659301758,4488010
2011-01-20,37.41999816894531,38.38999938964844,37.41999816894531,37.64500045776367,15.724397659301758,1435180
2011-01-21,37.970001220703125,38.32500076293945,37.650001525878906,37.904998779296875,15.833003997802734,308330
2011-01-24,38.20000076293945,38.20000076293945,37.5,37.86000061035156,15.814207077026367,188710
2011-01-25,37.900001525878906,38.66999816894531,37.22999954223633,37.459999084472656,15.647123336791992,982250
2011-01-27,37.65999984741211,37.65999984741211,35.29999923706055,35.98500061035156,15.03101634979248,1603040
2011-01-28,36.099998474121094,36.189998626708984,33.60499954223633,35.005001068115234,14.621665954589844,684430
2011-01-31,34.400001525878906,36.65999984741211,33.79999923706055,36.45500183105469,15.227335929870605,520950
2011-02-01,36.55500030517578,37.099998474121094,35.70000076293945,36.29499816894531,15.160501480102539,4108930
2011-02-02,36.55500030517578,36.55500030517578,35.20500183105469,35.6150016784668,14.876463890075684,301690
2011-02-03,35.9900016784668,35.9900016784668,35.11000061035156,35.404998779296875,14.788745880126953,238600
2011-02-04,35.42499923706055,36.349998474121094,34.5,34.689998626708984,14.49008846282959,280960
2011-02-07,36.0,36.0,34.404998779296875,34.790000915527344,14.531859397888184,114350
2011-02-08,35.400001525878906,35.400001525878906,33.849998474121094,34.38999938964844,14.364778518676758,806130
2011-02-09,34.29999923706055,35.255001068115234,33.400001525878906,33.939998626708984,14.176811218261719,375170
2011-02-10,33.70000076293945,36.099998474121094,33.69499969482422,35.0,14.619575500488281,1533910
2011-02-11,35.0,37.349998474121094,34.459999084472656,36.939998626708984,15.42991828918457,4829990
2011-02-14,37.2400016784668,37.974998474121094,37.099998474121094,37.84000015258789,15.805851936340332,465650
2011-02-15,37.5,39.099998474121094,37.5,38.494998931884766,16.07944679260254,756700
2011-02-16,38.400001525878906,39.099998474121094,38.22999954223633,38.459999084472656,16.0648250579834,168060
2011-02-17,38.400001525878906,38.79999923706055,38.11000061035156,38.45000076293945,16.060649871826172,230800
2011-02-18,38.400001525878906,38.79999923706055,37.0,37.38999938964844,15.61788558959961,329710
2011-02-21,37.599998474121094,37.65999984741211,35.599998474121094,36.34000015258789,15.17929744720459,259180
2011-02-22,36.29999923706055,36.400001525878906,35.125,35.61000061035156,14.874375343322754,341310
2011-02-23,35.20000076293945,35.57500076293945,34.5,34.80500030517578,14.538125038146973,352510
